0.010027023 2.5036421 0.025036421
0.010059664 2.4870027 0.024870027
0.010268595 2.4638106 0.024638106
0.010369191 2.4520639 0.024520639
0.010515988 2.4128438 0.024128438
0.010678719 2.3663309 0.023663309
0.010769341 2.3276959 0.023276959
0.010988246 2.231811 0.02231811
0.011028797 2.2194469 0.022194469
0.011294505 2.143499 0.02143499
0.011297773 2.1425623 0.021425623
0.011566613 2.0639899 0.020639899
0.0116073 2.0525534 0.020525534
0.011845278 2.0044175 0.020044175
0.011916828 1.9892135 0.019892135
0.012130656 1.9229415 0.019229415
0.012226355 1.8948446 0.018948446
0.01242291 1.8723622 0.018723622
0.012535882 1.8598225 0.018598225
0.012722205 1.8275057 0.018275057
0.012845409 1.8058314 0.018058314
0.01302871 1.7763096 0.017763096
0.013154936 1.7554263 0.017554263
0.0133426 1.7141125 0.017141125
0.013464463 1.6888162 0.016888162
0.013664051 1.6784192 0.016784192
0.013773989 1.6712224 0.016712224
0.013993248 1.6109892 0.016109892
0.014083516 1.5874133 0.015874133
0.014330375 1.5735751 0.015735751
0.014393043 1.5692787 0.015692787
0.014675625 1.5053101 0.015053101
0.014702569 1.4996494 0.014996494
0.015012096 1.4777568 0.014777568
0.015029192 1.4754611 0.014754611
0.015321622 1.4339701 0.014339701
0.015391278 1.4256718 0.014256718
0.015631148 1.3974556 0.013974556
0.015762087 1.3780638 0.013780638
0.015940675 1.3528786 0.013528786
0.01614183 1.3481386 0.013481386
0.016250201 1.3452121 0.013452121
0.016530721 1.3083274 0.013083274
0.016559727 1.3047614 0.013047614
0.016869253 1.3001451 0.013001451
0.016928982 1.290944 0.01290944
0.017178779 1.249083 0.01249083
0.017336837 1.234656 0.01234656
0.017488304 1.2225905 0.012225905
0.017754519 1.2108139 0.012108139
0.01779783 1.2090629 0.012090629
0.018107355 1.2046212 0.012046212
0.018182263 1.1975666 0.011975666
0.018416881 1.1742189 0.011742189
0.018620313 1.1677383 0.011677383
0.018726406 1.1642696 0.011642696
0.019035932 1.1362097 0.011362097
0.019068917 1.1345023 0.011345023
0.019345457 1.1215412 0.011215412
0.019528328 1.116013 0.01116013
0.019654982 1.1121901 0.011121901
0.019964507 1.0986271 0.010986271
0.019998807 1.0971204 0.010971204
0.020274032 1.0851951 0.010851951
0.020480622 1.0798297 0.010798297
0.020583556 1.0771236 0.010771236
0.020893081 1.0663733 0.010663733
0.020974044 1.0609689 0.010609689
0.021202605 1.0443314 0.010443314
0.021479354 1.0203032 0.010203032
0.02151213 1.0177367 0.010177367
0.021821654 1.0108012 0.010108012
0.021996838 1.009262 0.01009262
0.022131178 1.0076674 0.010076674
0.022440702 0.98638271 0.0098638271
0.022526789 0.98666655 0.0098666655
0.022750226 0.98834171 0.0098834171
0.02305975 0.97975192 0.0097975192
0.023069508 0.97941835 0.0097941835
0.023369274 0.96809798 0.0096809798
0.023625302 0.95787675 0.0095787675
0.023678797 0.95594966 0.0095594966
0.023988321 0.95567335 0.0095567335
0.024194486 0.95128254 0.0095128254
0.024297844 0.94891671 0.0094891671
0.024607367 0.93592064 0.0093592064
0.024777383 0.93806609 0.0093806609
0.02491689 0.93981056 0.0093981056
0.025226413 0.92789959 0.0092789959
0.025374324 0.9239205 0.009239205
0.025535936 0.91950155 0.0091950155
0.025845458 0.91580892 0.0091580892
0.025985646 0.90759486 0.0090759486
0.026154981 0.89780251 0.0089780251
0.026464503 0.89729249 0.0089729249
0.026611696 0.89408041 0.0089408041
0.026774025 0.89049097 0.0089049097
0.027083547 0.8815935 0.008815935
0.027252829 0.87896128 0.0087896128
0.027393069 0.87689525 0.0087689525
0.027702591 0.8788435 0.008788435
0.027909409 0.86710545 0.0086710545
0.028012112 0.86161468 0.0086161468
0.028321634 0.86371801 0.0086371801
0.028581806 0.87032073 0.0087032073
0.028631155 0.87132441 0.0087132441
0.028940676 0.85952039 0.0085952039
0.029250197 0.84988025 0.0084988025
0.029270403 0.84943262 0.0084943262
0.029559718 0.8441413 0.008441413
0.029869238 0.84730559 0.0084730559
0.02997559 0.84708051 0.0084708051
0.030178759 0.84626733 0.0084626733
0.030488279 0.83618747 0.0083618747
0.030697767 0.83511514 0.0083511514
0.030797799 0.8346421 0.008346421
0.031107319 0.83109543 0.0083109543
0.031416839 0.82519056 0.0082519056
0.031437342 0.82480769 0.0082480769
0.031726359 0.8196076 0.008196076
0.032035878 0.81616345 0.0081616345
0.032194735 0.81789728 0.0081789728
0.032345397 0.81927029 0.0081927029
0.032654916 0.81375214 0.0081375214
0.032964435 0.80099525 0.0080099525
0.032970376 0.80106744 0.0080106744
0.033273954 0.80545346 0.0080545346
0.033583473 0.80190835 0.0080190835
0.033764703 0.79646573 0.0079646573
0.033892991 0.79273989 0.0079273989
0.034202509 0.79326186 0.0079326186
0.034512027 0.79809844 0.0079809844
0.034578168 0.79731859 0.0079731859
0.034821545 0.79380361 0.0079380361
0.035131063 0.79478013 0.0079478013
0.03541123 0.78280422 0.0078280422
0.03544058 0.78159209 0.0078159209
0.035750097 0.78554029 0.0078554029
0.036059614 0.77813346 0.0077813346
0.036264363 0.77654432 0.0077654432
0.036369131 0.77575383 0.0077575383
0.036678648 0.77200221 0.0077200221
0.036988164 0.76597369 0.0076597369
0.037138049 0.77139457 0.0077139457
0.03729768 0.77725112 0.0077725112
0.037607196 0.76969799 0.0076969799
0.037916712 0.77209687 0.0077209687
0.038032785 0.76939991 0.0076939991
0.038226228 0.764711 0.00764711
0.038535743 0.75823072 0.0075823072
0.038845259 0.76130468 0.0076130468
0.038949077 0.76091198 0.0076091198
0.039154774 0.76017901 0.0076017901
0.039464288 0.7551746 0.007551746
0.039773803 0.75515853 0.0075515853
0.039887444 0.75365058 0.0075365058
0.040083317 0.75094594 0.0075094594
0.040392831 0.74524332 0.0074524332
0.040702345 0.74332453 0.0074332453
0.040848418 0.7425193 0.007425193
0.041011859 0.74178404 0.0074178404
0.041321372 0.73682758 0.0073682758
0.041630886 0.74479385 0.0074479385
0.041832544 0.73809417 0.0073809417
0.041940399 0.73451957 0.0073451957
0.042249911 0.73191853 0.0073191853
0.042559424 0.73232423 0.0073232423
0.04284038 0.73410793 0.0073410793
0.042868936 0.7342501 0.007342501
0.043178448 0.72767718 0.0072767718
0.04348796 0.71989957 0.0071989957
0.043797472 0.72115716 0.0072115716
0.043872497 0.72014497 0.0072014497
0.044106983 0.71722023 0.0071722023
0.044416494 0.71896111 0.0071896111
0.044726005 0.71278118 0.0071278118
0.04492948 0.71332663 0.0071332663
0.045035516 0.71353752 0.0071353752
0.045345026 0.70644419 0.0070644419
0.045654536 0.70885542 0.0070885542
0.045964046 0.70132731 0.0070132731
0.046011928 0.70117093 0.0070117093
0.046273556 0.70052098 0.0070052098
0.046583065 0.69254622 0.0069254622
0.046892575 0.69167718 0.0069167718
0.047120454 0.69471851 0.0069471851
0.047202083 0.69575201 0.0069575201
0.047511592 0.68959178 0.0068959178
0.0478211 0.68541775 0.0068541775
0.048130609 0.68324519 0.0068324519
0.048255688 0.68266729 0.0068266729
0.048440116 0.681856 0.00681856
0.048749624 0.69084974 0.0069084974
0.049059131 0.68173656 0.0068173656
0.049368638 0.67074784 0.0067074784
0.049418271 0.67213285 0.0067213285
0.049678145 0.67970342 0.0067970342
0.049987652 0.67604965 0.0067604965
0.050297158 0.66844585 0.0066844585
0.050606664 0.67151772 0.0067151772
0.050608864 0.671485 0.00671485
0.05091617 0.66649814 0.0066649814
0.051225675 0.66731019 0.0066731019
0.05153518 0.66376441 0.0066376441
0.05182814 0.65932961 0.0065932961
0.051844685 0.65908958 0.0065908958
0.05215419 0.66153973 0.0066153973
0.052463694 0.65312809 0.0065312809
0.052773198 0.65507702 0.0065507702
0.053076791 0.65235911 0.0065235911
0.053082702 0.65230636 0.0065230636
0.053392205 0.65235757 0.0065235757
0.053701708 0.64588165 0.0064588165
0.054011211 0.64963105 0.0064963105
0.054320713 0.64556647 0.0064556647
0.054355526 0.64545689 0.0064545689
0.054630216 0.64452891 0.0064452891
0.054939718 0.64046362 0.0064046362
0.055249219 0.63901731 0.0063901731
0.055558721 0.63623662 0.0063623662
0.055665067 0.6362947 0.006362947
0.055868222 0.63632995 0.0063632995
0.056177722 0.63353108 0.0063353108
0.056487223 0.62840878 0.0062840878
0.056796723 0.62732898 0.0062732898
0.057006158 0.62339531 0.0062339531
0.057106223 0.62159134 0.0062159134
0.057415722 0.62157099 0.0062157099
0.057725221 0.62254426 0.0062254426
0.05803472 0.62046471 0.0062046471
0.058344219 0.61736992 0.0061736992
0.058379559 0.6173995 0.006173995
0.058653717 0.61750284 0.0061750284
0.058963215 0.6158553 0.006158553
0.059272713 0.61035516 0.0061035516
0.05958221 0.60697325 0.0060697325
0.059786049 0.60674924 0.0060674924
0.059891707 0.60667177 0.0060667177
0.060201203 0.61011443 0.0061011443
0.0605107 0.60617401 0.0060617401
0.060820196 0.6030907 0.006030907
0.061129691 0.59793546 0.0059793546
0.061226423 0.59950466 0.0059950466
0.061439187 0.60282514 0.0060282514
0.061748681 0.59245876 0.0059245876
0.062058176 0.59119128 0.0059119128
0.06236767 0.59254694 0.0059254694
0.062677164 0.58580153 0.0058580153
0.0627015 0.58575122 0.0058575122
0.062986658 0.5852342 0.005852342
0.063296151 0.58795791 0.0058795791
0.063605644 0.5824575 0.005824575
0.063915137 0.58031434 0.0058031434
0.064212114 0.57437544 0.0057437544
0.064224629 0.57413487 0.0057413487
0.064534121 0.57293952 0.0057293952
0.064843612 0.57850496 0.0057850496
0.065153103 0.57144129 0.0057144129
0.065462594 0.56986474 0.0056986474
0.065759122 0.57105518 0.0057105518
0.065772085 0.57108964 0.0057108964
0.066081575 0.56461198 0.0056461198
0.066391064 0.56225844 0.0056225844
0.066700554 0.56034629 0.0056034629
0.067010043 0.55894455 0.0055894455
0.067319531 0.55286042 0.0055286042
0.0673434 0.55265056 0.0055265056
0.06762902 0.55048238 0.0055048238
0.067938508 0.55140979 0.0055140979
0.068247995 0.54906046 0.0054906046
0.068557482 0.54562467 0.0054562467
0.068866969 0.54824656 0.0054824656
0.068965848 0.54741084 0.0054741084
0.069176455 0.5455 0.005455
0.069485941 0.54298654 0.0054298654
0.069795427 0.54008157 0.0054008157
0.070104912 0.53676334 0.0053676334
0.070414397 0.53719038 0.0053719038
